,,,,,
Classes,,,,,
Trata-se de persuadir pessoas através de muita bajulação, conversa amistosa ou mentiras convicentes.												
Liderança¹												
Capacidade de fazer outras oessoas seguirem ordens em suas próprias capacidades.												
Sedução¹												
O personagem finge sentimentos românticos com relação á pessoa visada. Beleza fisica não é fundamental para seduzir, basta usar charme.												
Tortura³												
O personagem consegue o que deseja infligindo dor fisica através de chicotadas, agulhas, choque eletricos e demais técnicas.												
Luta ás cegas³												
Capacidade de lutar sem ver, o que inclui olhos vendados e cegueira.												
Manobras para impressionar¹												
Pode realizar efeitos com uma arma visando chamar a atenção.												
Primeiros Socorros³												
O personagem sabe fazer curativos em ferimentos, imobilizar fraturas, deter sangramentos, aplicar curativos em caso de acidentes.												
Mineração¹												
Conhecimento necessarios para obter minerios ou pedras preciosas, encontrar locais onde se possa explorar algo sem sofrer acidentes.												
Navegação¹												
Conhecimento necessario para conduzir para obter minerios ou pedras preciosas, encontrar locais onde se possa explorar algo sem sofrer acidentes.												
Navegação¹												
Conhecimento necessarios para conduzir um veiculo ou embarcação de um ponto a outro. Permite encontrar a direção certa a seguir. Permite interpretar mapas, como "geografia".												
Barganha¹												
Habilidade de conseguir alguma coisa pelo menor preço. Barganhas podem ser realizadas em alguns minutos e outras podem levar semanas, meses ou anos.												
Pesquisa/Investigação¹												
Relaciona a obter informações. Pode ser usada em uma biblioteca para encontrar um livro, nas ruas para encontrar a pessoa ou lugar que procura.												
Rastreio²												
Habilidade de encontrar e seguir pistas e pegadas. Para que uma pista seja seguida, é preciso que a pessoa, criatura ou veiculo sendo seguido deixe uma pista.												
Sobrevivência²												
Saber o que é preciso para sobreviver em terreno selvagem, longe da civilização. Encontrar água ou comida, orientar-se, fazer uma armadilha.												
Subterfúgio²												
O personagem é capaz de burlar a observação de outras pessoas. Permite burlar a observação atenta, de guardas, por exemplo.												
Atifices¹												
Carpinteiro, costureiro, ferreiro, coureiro, pedreiro, sapateiro												
Habilidade de trabalhar com um material específico, podendo se construir ou concertar												
Status¹												
Refere-se ao conceito que os npc's tem do personagem antes de conhece-lo. Podendo ser conhecido por ser jovem talentoso ou por ter feito algo importante.												
Contatos e Aliados²												
Por algum motivo o personagem possui contatos ou aliados, podendo ser amigos, familia ou até mesmo informantes, tendo alguma boa razão pra estar em contato com o personagem.												
Inocência²												
O personagem tem uma habilidade quase sobre natural de provar sua inocência em qualquer acusação sem testemunhas ou provas. Consegue arrumar álibis que convencem os outros no beneficio da duvida.												
Artes Marciais³												
O personagem aprendeu tecnicas de combate que ajudam a lutar sem armas ou melhorar seus movimentos durante as lutas.												
Buzios¹												
Metodo de estudo do futuro atraves de pedras												
Psionicismo²												
O conhecimento sobre poderes psíquicos e como identificar pessoas que os possuam bem como suas diferenças.												
Viagem Astral³												
É a habilidade de controlar a alma fora do corpo.												
Código Morse¹												
Usado para transmitir mensagens compostas de pontos e traços, através de luzes ou sons intermitentes.												
Criptografia²												
É a habilidade de criar mensagens secretas que não possam ser lidas por pessoas não autorizadas, ou decodificar essas mensagens quando você é a pessoa não autorizada.												
Senso Númerico¹												
O personagem estima com precisão coisa voltadas a numeros.												
OBS: Outras habilidades secundarias poderão surgir no jogo.												
Senso de Direção¹												
Funciona como senso numerico												
Meditação¹												
O persongem com essa habilidade possui um estado mental mais elevado, aumenta sua concentração e percepção.												
Luta Suja³												
Funciona como "Artes Marciais" porem de forma desonrosa através de artimanhas. Só uma dessas habilidades é usada no combate, mas podem ser compradas.												
Combate com duas armas³												
O personagem luta utilizando uma arma qualquer seja "leve" ou "pesada", e acrescenta uma arma que não requer curso como adaga e punhal; os valores são combinados.												
Combate com 2 armas Extensas³												
O personagem luta com duas armas pesadas diferentes como bastão, alabardas, lança e etc. O personagem só ataca após 2 ROD de DEF alternando entre as armas, o ATK é combinado o valor das armas; não se pode contra-atacar												
Multiplo Movimentos³												
Em situações onde o personagem esta em desvantagem númerica, ele ataca uma vez e defende o número de ataque respectivo dos oponentes, o "ATK" é direcionado a um opnente; com essa habilidade pode-se dividir os dados se "atk", caso enfrente 2 oponentes, o personagem de nivel 2 por exemplo ataca duas vezes com 1D cada.												
Movimentos Silenciosos²												
O personagem se move normalmente sem fazer barulho ou pelo menos quase. Pode até enganar o "escutar" e "sentidos aguçados".												
Treinamento contra furtos²												
O personagem pode perceber de forma rapida se foi roubado, sem demonstrar isso; Ajuda a estar atento a possiveis "espertinhos" ao seu redor.												
												








                                                 											
Quando se utiliza a montaria em combate soma-se "+3" em "ATK/CON" e "DEF". Metade do dano provocado pelo oponente, é passado para o animal. Para Utilizar Essa habilidade secundária é necessario que o animal tenha sido treinado, ou seja, que tenha sido "Domado" com a habilidade secundaria "Domar Animais".											
Domar Animais											
O animal pode lutar pelo dono, ou com o dono, tanto faz; O animal tem uma rolagem de dados especifica, assim como sua recuperação é própria.											
Escutar											
Com escutar pode-se lutar sem ver, sem receber penalidades totais, a penalidade com "escutar" a penalidade é reduzida para "-15" em "ATK/CON" e "DEF" 											
Arremesso											
Em combate pode-se causar "+3" em "ATK/CON", caso o personagem queria arremessar facas, kunais ou coisa do tipo, é somado ao "ATK/CON" esse valor de "+3", pode-se arremessar escudos ou lanças, por exemplo, é adicionado da mesma forma.											
Lutar às cegas											
Com essa habilidade é reduzida a penalidade de não enxergar para "-10" em "ATK/CON" e "DEF"; caso a penalidade implicada pelo ambiente seja de "pouca visibilidade" o personagem com "lutas às cegas" não sofre penalidade.											
Primeiros Socorros											
O personagem recebe "+3" em HP sempre que tiver descanço e recuperar 10 de HP.											
Artes Marciais											
Adiciona "+3" em "ATK/Con" e "DEF"											
Arremesso-Observação											
Pode-se arremessar um numero especifico de objetos											
Shurikens		6 por rodade de ATK									
Kunais		3 por rodada de atk									
Granadas		2 por rodada									
Granada G		2 por rodada									
Fukumi Bari		1 por luta									
Tranquilizantes		1 por luta									
Flechas - Arco Simples		1 por rodada de atk									
Flechas - Arco Composto		2 por rodada de atk									
Armas de Pares		as 2 por rodada									
Objetos quaisquer		1 por rodada									
Arma de Fogo		1 por rodada									
Adagas		2 por rodada									
Facas		4 por rodada									
Facas de Arremesso		4 por rodada									
Tortura - Observações											
independente de que tipo de tortura seja , tira-se 1 d6 de hp de 3 em 3 rodadas											
Armadilha - Observação											
Fica a cargo do mestre decidir os efeitos das armadilhas apartir 1d6											
											
											
											



                                            Cursos Disponiveis				
Curso Arma Pesada		80		
Curso de arma leve		80		
Curso de pontaria		100		
curso de duas armas		90		
curso de armas especiais		70		
curso de treinamento de animais		80		
curso de tiro		100		
curso de sobrevivencia		200		
curso de atifices		150		
curso de escudo		80		
Curso de montaria		300		
curso de desenho e pintura		100		
curso de primeiros socorros		350		
				









                Penalidades do HP														
durante um combate, quando um dos personagens alcança o "hp" igual, ou menor, depois de um ataque do oponete, que chegue a 20, o ATK sofre uma penalidade de "-5" a todo "ATK/Con" ate que o valor de 20 seja restaurado/superado														
durante um combate , quando o "hp"chega a 20 ou menos, após um ataque do oponente, o "atk/con" sofre penalidade "-5", caso o valor do "hp"reduza, chegando a 5 ou menos, a penalidade au menta para "-10" a todo o "atk/con" até que o valor de "5" no hp seja superado, voltandoa penalidadede "-5" no "atk/con"														
Nao se alimentar														
O HP sofre penalidade de "-30", o HP de 1 em 1 dia por não beber água, chegandoa "0" o HP, o personagem desmaia, caso o personagem esteja sofrendo penalidade de fome também, ou prestes a sofrer, a penalidade de "não beber água" prevalece.														
Recuperação de HP														
Recuperação de ferimentos é de 1 em 1 dia = 10 HP restaurados, isso com dias de descanço, sendo alimentado e hidratado, aplicando tratamentos de primeiros socorros pode aumentar a restauração de HP														
Animais														
Animais de pequeno porte, animais pequenos possuem 1D6 + 1 em "ATK/CON" e "DEF", o valor é fixo; possuem 30 HP. Ex.: cachorros, lobos, tubarões e etc.														
Animais de medio porte, possuem 1D6+2 ou 1D6+4; possuem 40 HP.: cachorros, lobos, rapozas e ETC.														
Animais de grande porte, possuem 1D6 +5 ou 1D6+6; possuem 50 HP. Ex.: ursos, tubarôes e etc.														
OBS.: Animais recuperão HP como os humanos, porem com 1 dia = 5 HP; Não alimentar o animal ou nâo dar bebida; aumentão a penalidade no dobro; penalidades no HP, no combate são identicas ao ser humano, demais tipos de penalidades como "desorientação" é identico tambem; no caso de "não enxergar", "pouca visibilidade" e "superficies incomuns" é retirado o bônus "+3" como montaria, é diminuido ao inves disso"-3" no ATK, no caso do animal lutar sozinho as penalidades são impostas do mesmo jeito como os humanos.														
Água														
Combates submerços, os personagens sofrem penalidade de "-10" em "ATK/CON" e "DEF", alem da penalidade de afogamento iminente que reduz em "-10" no HP de 4 em 4 rodadas; os lutadores dó não sofrem penalidades caso tenha alguma habilidade secundaria ou skill "mestre manipulador de elemento - agua"														
Não exergar														
O personagem sofre penalidade no "ATK/CON" e "DEF" num combate por não ver o inimigo, ha uma redução de "-20" no "atk/con" e "def", caso tenha a habilidade secundaria "escutar" a penalidade é reduzida para "-15" "atk/con" e "def", caso tenha a habilidade secundaria "escutar" a penalidade é reduzida para "-10" caso ainda possa ter "luta ás cegas" (só por ter "luta as cegas" o personagem não será um eximio lutador nessas condições)														
OBS.: A única habilidade secundaria que anula esse tipo de penalidade é "mesclar-se as sombras", pois possui um treinanamento especial para agir nestas condições, porem caso esse mesmo lutador fiquei cego a penalidade volta a atingi-lo.														
Desorientação														
Implica tontura, embriagues, visão turva, audição ruim, sofreu tortura e etc.														
A penalidade implica em -12 "atk/con" e "def"														
Superficies incomuns														
Implica em superficies extremamentes esburacadas, regioes de pântano, chao barrento, chão escorregadio e etc.														
A penalidade implica em -8 "ATK/CON" e "DEF"														
Pouca visibilidade ou visibilidade prejudicada														
Implica eambiente nebuloso, com névoa, ambiente com chuva e etc.														
implica em reduzir em -10"ATK/CON" e "DEF", caso tenha "luta ás cegas" a penalidade não é implicada.														
Morte														
quando o ATK/CON total realizar um dano que faça zerar o HP, acontece as seguintes coisas:														
-Caso zere e o valor do "hp" chegue a "-5", o corpo cospe sangue ficando com grandes hemorrarias no corpo														
-Caso o "hp" chegue a "-10" , o corpo perde um membro, braço ou perna somente, partes do membro tambem é encaixado nessa categoria.														
-Caso chegue a "-15", o corpo perde um membro, braço ou perna somente, partes do membro também é encaixado nessa categoria.														
-Caso o "hp" chegue a "-20", o corpo recebe um dano brutal, perde-se a cabeça e /ou a metade do corpo														
-Caso o HP chegue a "-25", o corpo é esquartejado, ultrapassando esse valor o corpo é completamente feito em pedacinhos.														
OBS.: Essa regra só é valida caso esse dano seja provocado de uma unica rodada. o personagem morre ao "-1" de hp														
Ambiente Desfavoravel														
Em casos de ventania, tempestades de areia , tornados e etc.														
A penalidade é "-12" "ATK/CON" e "DEF", dependendo do momento pode ser retirado o mesmo valor do HP.														
Penalidade por proteção total														
Cada classe de lutador possui um valor de proteção total, caso o valor seja ultrapassado, cada 1 numero ultrapassado equivale a "-2" no ataque total, sabendo que o personagem pode abandonar os equipamentos/armas/armaduras/escudos no momeno que quiser, já para repor o armamento perde-se uma rodada de "ATK"														
Envenenamento														
Venenos costumam ter propriedades particulares cada um com efeitos especificos.														
HP Zero														
O personagem morre inevitavelmente no valor de "-3", porem o hp zero significa um "coma" o personagem fica na iminencia de morrer, caso seja tratado e seja feito um "teste fisico" (combate entre 6d mestre x personagem), o personagem pode sobreviver.														
Testes Especiais														
Testes são os combates entre os D"do jogador contra os do mestre, geralmente o teste é por exemplo a rodada de combate, "ATK e "DEF". Os testes especiais são os testes de força - "FOR", agilidade - "Agi", inteligência - "INT", e salto "sal", outros tambem como fisico, criatividade, percepção e etc, são usadas em raras ocasiões ou pra competição, onde normalmente o valor mais alto no D6 é o vencendor, o outro geralmente sofre alguma penalidade; "ATK" vs "CON" é um teste especial pois ambos sofrem a penalidade do ataque do outro.														
Limite de equipamentos														
O personagem pode carregar consigo até no màximo de 9 equipamentos pequenos;														
O personagem pode carregar consigo no máximo de até 4 armas diferentes, armas que fazem par são contadas como uma; caso equipamentos e armas ultrassem esses numeros o personagem sofre penalidade por proteção total, armaduras, corveletes e etc, não contam.														
Armas Danificadas														
Ao utilizar um conjunto de armas e armaduras adimitie que a durabilidade delas em combate seja similar ao HP do dono, por exemplo, se o personagem luta e nesse combate alcaça o HP de até 35 a arma/armadura ainda pode ser concertada, caso chegue a 25-30 reduz a proteção do conjunto em "-5" caso chegue a 15-20 o conjunto ja esta praticamente inutilizado para proximos combates;														
No curto prazo; a arma de ATK principal em uso pode ser destruida pelo poder ofensivo do oponente, eva-se em consideração a "proteção total + dados de def" = defesa total caso um atk do oponente chegue a 3 vezes o valor da defesa (com golpe especial ou nao) a arma é destruida, após isso a mesma regra vale para a armadura.														
														
														
														
														






                                                        Skill																	
Habilidade primaria		Habilidade particular que cada um desenvolve e descobre para o prorprio desenvolvimeno e jogabilidade.															
São divididos por grupos:		Espirituais, armas, fisicos, psiquicos. 															
São divididos nas categorias		Ofencivos, defensivos, especiais e medianos															
																	
Espirituais	Alma pura	Especial															
	Permite ao personagem não ser influenciado por magias de controle mental ou ilusão por exemplo; torna imune tambem a skill que possuem em tipo de efeito; magias que envolvem espiritos como "possessão espiritual" não surtem efeito; após a morte o espirito desse personagem não pode ser controlada e nem mantida no plano elas encontrão o "descanço eterno" vivendo em paz. Esse efeito do skill só funciona caso o personagem tenha atitudes condizentes para tal.																
	Defesas	Defensivo															
	O personagem possui a habilidade sobre humana de criar um campo de força ou uma barreira de energia mistica capaz de defende-lo de ataques aumentando o poder de sua defesa.																
	OBS: Admitem a criação de golpes especiais.																
	Anti-Metamorfose	Especial															
	Permite que o personagem seja resistencia a maldição da tranformação, quando estão sob influencia de alguma criatura para que o personagem seja transformado em vampiro, lobisomen, ghol, zumbi ou o que quer que seja, esse efeito funciona especificamente para essa ocasiões; esse efeito é aplicado ao caso de o personagem morrer, o corpo não pode ser transformado.																
	Sensitivo	Especial															
	O personagem possui grande intuição, uma sensibilidade extrema que lhe permite saber sobre coisas mesmo sem ter acesso a informção sobre elas. Ele sonha com coisas sobrenaturais que podem vir a acontecer, podendo escrever livros, pintar quadros, fazer esculturar por exemplo. Possui uma especie de sexto sentido, uma percepção extra-sensorial que beira a paranormalidade. Em alguns casos, com a permissão do mestre, o jogador pode tentar notar coisa que estão além dos sentidos normais, uma presença sobrenatural, um risco para sua vida ou até um objeto perdido, por exemplo.																
	Funciona como "empatia", porém mais elevado.																
	OBS: Em combate, 1v por luta, pode: esquivar de um "ATK"; defender um ataque de "invisibilidade" ou "teleporte"; como skill-defensivo; atacar o openete como skill-ofensvo.																
	Sentir o mal e o bem	Especial															
	Mais perceptivel que a "empatia", porem menos poderoso que "sensitivo"; o personagem pode perceber sensações vindas de terceiros, se os outros possuem intenções ruins ou boas, para perceber intenções mais entranhadas é necessario um " teste de percepção". um assassino talvez não consiga passar despercebido pelo personagem, já um demônio possa passar por ele caso tenha boas intenções, gira em torno das intenções e não do julgamento do personagem frente as situações.																
	OBS: Não adimite criação de golpes especiais																
	Canalizador	Especial															
	O personagem é capaz de conctar sua propria essência vital a seus poderes e com isso pode drenar energia mistica de seu proprio corpo. é uma habilidade mágica extremamente rara e perigosa, que frequentemente leva à morte seu praticante.																
	OBS: Esse skill possui 3 efeitos distintos, podendo utilizar um efeito 1v cada em combate.																
	*Converte "hp" em "ATK/Con"		10 hp em +10 "atk/con"														
	*coverte "magias não permanentes" em "atk/con"			1 magia em +10 ATK													
	*Converte "magia não permanente" em "HP"			1 magia em +10 HP													
	OBS²: O total de uso são 3v, usando 2v um efeito e 1 v outro efeito ou 3v o mesmo efeito																
																	
Armas 	Ambidestria	Mediano															
	O personagem pode manusear armas e instrumentos tanto com a mão direita quanto com a esquerda com igual eficiência. Pode usar armas brancas ao mesmo tempo, se forem pequenas o bastante para seram manuseadas com uma mão, estão fora arcos, bestas, lanças e etc. O personagem torna-se especialista em combates com duas armas identicas.																
	OBS.: Admite acrescimo durante todo o combate																
	Percepção de movimentos 		Ofensivo														
	Mediante ao intenso treinamento de armas, suas vantagens e desvantagens, e a habilidade inata do personagem com elas e no combate, o personagem se torna tão eficiente no combate que consegue quase que prever os golpes do oponente em seus contra-ataques e na sua defesa, de forma institiva. OBS.: Adimite acrescimo durante todo o combate.																
	Previsão de Golpes		Defensivo														
	Mediante ao intenso treinamento de armas, suas vantangens e desvantagens, e a habilidade inata do personagem com elas e no combate, o personagem se torna tão eficiente no combate que consegue quase que prever os golpes do oponente em seus ataques, de forma institiva, ele se defende de forma mais eficiente.																
	OBS.: Adimite acrescimo durante todo o combate.																
	Armas Leves e Especiais		Mediano														
	O personagem possui um fisico propicio ao uso de armas leves e especiais, consegue ser mais agil e mais eficiente com esse tipo de classe de armas do que com os outros tipo, ou talvez seja apenas um treinamento mais intensivo com esse tipo de arma, mas no fim o personagem torna-se um especialisra nessas categorias de armas.																
	OBS.: Adimite acrescimo durante todo o combate.																
	Armas Pesadas e Escudos 		Mediano														
	O personagem possui uma força mais desenvolvida do que os demais, seu fisico é mais propicio a armas mais mortais e desvatadoras, muitos não usam armas pesadas devido ao visual mais exótico, por serem mais pesadas e complicadas de empunhar, igualmente como os escudos que muita das vezes dificulta um ataque, porem diferente da maioria o personagem é especialista nesses tipo de armas.																
	OBS.: Armas leves e especiais não são compativeis para serem usadas ao mesmo tempo, assim como armas pesadas e escudo, a exeção é a habilidade secundaria.																
	OBS².: Adimite acrescimo durante todo o combate.																
	Elemental Extra	Especial															
	O personagem possui uma especie de "DOM", ele pula com fcilidade a energia derivada do corpo e do espirito em forma de elementos da natureza, esse "DOM" se estende a outro elemental.																
	Em termos de jogo o personagem não so manipula o elemento respectivo ao seu corpo e espirito como tambem é capaz de manipular outro elemento como se fosse um skill, obdece as mesmas regras que o elemental apesar de ser skill.																
	OBS.: Adimite criação de golpes especiais.																
																	
Fisicos	Cura	Especial															
	O personagem possui a caacidade de se registrar, ele consegue se curar de ferimentos graves com certa facilidade, o seu fisico é muito mais preparado e resistente do que os dos outros; o personagem tambem pode curar os outros alem de si mesmo.																
	Em termos de jogo, permite o personagem regenerar até 70 de HP em si mesmo, podendo dividir esses 70 em quantas vezes quiser ate completa-los, usando de manera unica ou dosada durante o combate; permite  regenerar nos outros até 30 de hp, de forma dosada ou inteira, podendo serutilizada 10 de hp 3 pessoas diferentes , por exempo.																
	Resistir a Elementos		Defensivo														
	O poder do elemental pode se manisfestar e uma pessoa pode utilizar um outro elemental que não seja o seu, esse poder pode se manifestar no corpo de uma outra forma tornando o corpo mais resistente aos elementos, a energia se manifesta defendendo o corpo ao inves de atacar ao outro; funciona como a habilidade secundria "resistencia a elemental", porem como skill 																
	OBS.: Adimite acrescimo durante todo o combate.																
	Sentidos Aguçados		Especial														
	O personagem possui sentidos mais aguçados do que os outros personagens. Sua visão, audição, tato, olfato e paladar são muito mais desenvolvidos. em alguns casos pode ser pedido pra se fazer um "teste de percepção" pra certas situações.																
	Força	Mediano															
	O personagem possui um físico muscular incrivel, seus musculos são extremamente fortes e definidos, o corpo se torna uma arma poderosa e resistente; o personagem desenvolveu tanto o corpo que consegue despejar uma boa parte de seua força nos golpes e não so isso, o corpo é mais resistente do que um comum.																
	OBS.: Admite acrescimo durante todo o combate.																
	Velocidade	Mediano															
	O personagem possui  um vigor incrivel, seu corpo possui uma agilidade fora do comum, seus reflexos são fenômenais consegue tanto atacar rapidamente quanto se defender o que lhe da bastante vantagem sobre os demais.																
	OBS.: Adimite acrescimo durante todo o combate.																
	Invisibilidade	Especial															
	O personagem possui a incrivel capacidade de ficar invisivel, se mistura perfeitamente ao ambiente, nenhuma camuflagem ou subterfugio se compara a esse poder; pouco são os poderes que interferem nessa capacidade.																
	OBS.: em combate pode ser usado como:																
	*Esquiva																
	*Como skill ofensivo																
	*Anula a rodada de "ATK" do oponente no "con"																
	*Anula a rodada de "DEF" do oponente no "ATK"																
	OBS².: É utilizado 1v, apenas, por luta. Esse poder recebe restição sob "teleporte", "sensitivo", "telepatia", por exemplo.																
																	
Psiquicos	Telepatia	Especial															
	O personagem possui o poder de se comunicar com os demais sem a necessidade da fala; Ele escuta vozes equivalete aos pensamentos dos outros, ele sabe exatamente no que o outro esta epnsando e tambem pode fazer com que seus pensamentos sejão escutados, permite tambem adiquirir uma certa resistencia para que outros telepatas não leiao seu pensamento, é feito um "teste de percepção" caso perca ele, o personagem, não percebe que sua mente foi invadida.																
	OBS.: Em combate é utilizado 1v por luta, da seguinte forma:																
	*Esquiva																
	*Skill ofensivo, ou defensivo, ou mediano																
	*Anula o "ATK" do oponente, na rodada de "con"																
	*Anula a "DEF" do oponente na rodada de "ATK"																
	Resistência a magia		Defensivo														
	O personagem possui um controle mental muito intenso e desenvolveu uma certa resistência a magia, a magia afeta aos menos preparados para ela, diferente do personagem que faz com que a magia perca força contra ele de forma natural, funcionando conforme sua vontade; magias que aumentao o "ATK/CON" e/ou"def" ou que causem dano direto, ou que reduzem o "atk/con" e/ou a "def", ou personagem, ou que funcionam por rodadas contra o personagem, todas elas perdem "-2D6+7" no efeito(rolagem de dados); as demais magias surtem efeito no personagem.																
	OBS.: A formula "-2D6+7" o +7 equivale ao skill defensivo																
	Intangibilidade	Especial															
	O poder que faz com que espiritos atravessem paredes, e o personagem também é capaz de ser feito, a mente do personagem é toão desenvolvida que ele consegue controlar o seu corpo de forma espetacular; dominando sua prórpia mente, o personagem é capaz de passar através de praticamente qualquer objeto; quanto mais evoluida é a mente maior é sau capacidade sobre o plano físico, a sua conciencia não esta tão ligada ao plano fisico, e pe sua própria concentração e força de vontade que o faz realizar tal feito.																
	OBS.: em combate é utulizado 1v por luta, da seguinte forma																
	*Esquiva																
	*Anula o "ATK" do oponente, na rodada de "con"																
	*Anula a "DEF" do oponente na rodada de "ATK"																
	Detecção de magia		Especial														
	O personagem sente a presença de material não-natural, ou residuos misticos em um objeto, criatura ou local. Pode tambem detectar a intesidade, distância e direção, porém com certa imprecisão. é uma habilidade muito rara e por isso o personagem corre um grande risco na "mão" dos inimigos etambem em supostos amigos. um mistico com tal poder seria extremamente poderoso.																
	Comunicação em sonhos		Especial														
	O personagem pode se comunicar enquanto dorme, com outras pessoas durante o sonho, mas a outra pessoa precisa estar dormindo. O personagem precisa de alguns instantes em transe até formar uma conexão. Não existe um limite de distância para a comunicação de sonhos. Não reques que a pessoa realmente entenda ou leve a serio a mensagem. Age de forma semelhante a telepatia, porém somente em sonhos.																
	Teleporte	Especial															
	O personagem tem a capacidade de se locomover de um ponto a outro em questão de instantes sem correr ou andar, se transportando com o poder da mente sobre o corpo, é uma habilidade muito rara que requer concentração, gera um pequeno estresse mental por um tempo , após o oato, mas permite um leque de possibilidades																
	OBS.: Em combate é utuilizado uma vez por luta, da seguinte forma:																
	*Esquiva																
	*Anula o "ATK" do oponente, na rodada de "con"																
	*Anula a "DEF" do oponente na rodada de "ATK"																
	OBS.: gerais do skill																
	Sensitivo, invisibilidade, telepatia, intangibilidade e teleporte adimitem a criação de golpes especiais																
	OBS².: Invisibilidade, intangibilidade e teleporte, perdem o efeito de "anular" para sensitivo e telepatia																
	*Sensitivo e telepatia funcionam normalmente contra o outro.																
																	
																	
																	
																	

                                                                    Elemental	Todo ser é dotado de energia, possuindo o treinamento certo a energia proeminente, pode ser manifestada atraves de um elemento da natureza.														
															
Existem 5 elementos 		Relâmpago													
		Fogo													
		Agua													
		Terra													
		Ar													
															
	Relampago / Trovão / Raios														
	Causa um efeito de "-8 HP" no inimigo														
	Fogo / Faisca														
	Causa um efeito de "-8 HP" no inimigo														
	Agua / Torrente														
	Causa um efeito de "-8 HP" no inimigo														
	Terra / Areia														
	Causa um efeito de "-4 HP" no inimigo e, "+4 DEF" na proxima rodada ou vice versa; ou "+8 ATK" ou "+8 DEF"														
	Ar / Vento														
	Causa um efeito de "+8 ATK"														
															
	OBS.: Cada elemento possui um efeito em combate de forma demonstrada, esse efeito utilizado no próprio combate acontece de maneira variada; a energia se manifesta em um elemento e o elemento própriamente dito reage de forma aleatoria ao personagem.														
	--	O elemental adimite a criação de golpes especiais													
	--	O elemental só pode ser usado 1v por luta													
															
															
															
															




                                                            Desenvolvimentos de personagens - Mundanos e Misticos															
															
Mundanos	São os personagens comuns, termo para generalizar todos os personagens que não são magos, guardioês e monges, ou seja, são os : Ninjas, samurais, guerreiro, cavaleiro, caçador e assassino( das classes anteriores) e misticos para os outros.														
															
	O desenvolvimento é feito através da experiencia. O personagem que sobrevive a muitas aventuras, encontram muitas criaturas desconhecidas ou enfrenta muitos perigos tornam-se mais experientes com o tempo, adiquirem conhecimento e melhoras suas habilidades.														
															
	A experiencia é medida pelos seguintes fatores: o nivel que é "principiante, experiente veterando e mestre, por quantidade e qualidade das habilidades secundarias adiquiridos, e por tecnicas desenvolvidas.														
															
	O personagem inicia como um leigo, totalmente avulso, ignorante ao mundo que o cerca fora do trabalho, de casa, dos familiares e amigos. A mente do personagem esta limitada e praticamente sem conteudo, para que o personagem inicie como um "lutador" é pré requesito, obrigatorio, adiquirir pelo menos 50% dos dados preenchidos("outros dados" : fisico, criatividade, percepção, lógica, reflexo e conhecimentos gerais), ou seja, 15 quadrados preenchidos, não importa a distribuição do preenchimento; para ter esse requesito, depende apenas da jogabilidade do jogador para dispor o personagem para aprender a se desenvolver.														
	O personagem só atinge o primeiro nivel - principiante, após o pré requesito, mais para que nada de importante seja perdido qualquer habilidade secundaria e/ou experiencia adiquirida por alguma campanha / aventura, é anotado e pode ser utilizada pelo jogador, por exemplo caso o personagem tenha aprendido sobre"historia" antes de cumprir o requesito, o jogador pode utilizar esse conhecimento do personagem, assim como uma arma tambem; caso o personagem ganhe experiencia, o quadrado dr nivel é preenchido e apos o requesito seja cumprido o personagem recebe o bonus de nivel e já possuira experiencia equivalente ao nivel.														
															
	o personagem so pode desenvolver golpes especiais após alcancar o proximo nivel, ele aprende ou desenvolve tecnicas de golpes especiais se sair do ("nivel") leigo para o principiante, apoes isso ele aprende ou desenvolve as tecnicas, depois desso ele só podera aprender ou desenvolver as tecnicas novas ou antigas de passar para o proximo nivel.														
	O personagem ganha experiencia atraves das aventuras, lutas e outras coisas, tudo a cargo do mestre														
	O personagem pode aprender habilidades, desenvolver tecnicas e aprender tecnicas														
	O desenvolvimento de personagens mundanos e misticos são de forma diferentes , porem parecidas.														
															
															
															
															Desenvolvimento na pratica								
								
-Desenvolvimento Mundano								
*Nivel 1	Principiante							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+1D6	+1D6	+1D6	60+40=100	+ 3 pont's	+ 5 pont's		
								
*Nivel 2	Experiente							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+1D6 + 1D6	+1D6 + 1D6	+1D6 + 1D6	100+20	3 + 3 pont's	5 + 5 pont's		
								
*Nivel 3	Veterano							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+2D6 + 1D6	+2D6 + 1D6	+2D6 + 1D6	120+20	6 + 3 pont's	10 + 5 pont's		
								
*Nivel 4	Mestre							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+3D6 + 1D6	+3D6 + 1D6	+3D6 + 1D6	140+20	9 + 3 pont's	15 + 5 pont's		
								
	Resumo							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
N-I	1D6	1D6	1D6	100	3 pontos	5 pontos		
N-II	2D6	2D6	2D6	120	6 pontos	10 pontos		
N-III	3D6	3D6	3D6	140	9 pontos	15 pontos		
N-IV	4D6	4D6	4D6	160	12 pontos	20 pontos		
Total								
								
								
-Desenvolvimento Mistico								
*Nivel 1	Principiante							
	ATK	DEF	CON	HP/PV	Especial	Habilidade Sec.		
	+1D6	+1D6	+1D6	60+40=100	+ 3 pont's	+ 5 pont's		
								
*Nivel 2	Experiente							
